date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2016-10-12 13:30:00,3054.21,3057.3,3057.3,3053.91,60545.5,3.09,0.1,3055.24,3056.14,3057.59,60081.5,91233.5,89980.7
2016-10-12 13:15:00,3055.5,3055.5,3054.2,3053.42,51193.1,-1.3,-0.04,3054.82,3056.99,3057.63,64019.9,102406.0,90842.8
2016-10-12 11:30:00,3053.4,3054.67,3054.65,3052.03,59535.0,1.25,0.04,3055.69,3057.83,3057.66,72078.4,108240.0,93019.3
2016-10-12 11:15:00,3056.9,3057.56,3053.51,3052.61,65043.7,-3.39,-0.11,3056.55,3058.25,3057.82,81096.2,109905.0,95236.7
2016-10-12 11:00:00,3054.68,3057.89,3056.55,3054.68,64090.4,1.87,0.06,3056.84,3058.86,3057.98,95228.3,112228.0,99130.1
2016-10-12 10:45:00,3058.97,3059.24,3055.19,3054.45,80237.4,-3.78,-0.12,3057.04,3058.78,3057.98,122385.0,113281.0,104020.0
2016-10-12 10:30:00,3059.03,3060.47,3058.55,3057.0,91485.7,-0.48,-0.02,3059.15,3058.8,3058.0,140793.0,112690.0,110175.0
2016-10-12 10:15:00,3055.11,3059.38,3058.93,3054.68,104624.0,3.82,0.13,3059.97,3058.36,3057.47,144401.0,110996.0,112768.0
2016-10-12 10:00:00,3057.46,3058.23,3054.98,3054.9,135704.0,-2.48,-0.08,3059.95,3058.18,3056.67,138714.0,106790.0,111810.0
2016-10-12 09:45:00,3057.32,3057.55,3057.55,3052.23,199876.0,0.23,0.01,3060.89,3058.63,3056.1,129227.0,100318.0,109208.0
2016-10-11 15:00:00,3063.12,3065.74,3065.74,3062.39,172273.0,2.62,0.09,3060.53,3059.04,3055.2,104177.0,88727.9,102510.0
2016-10-11 14:45:00,3057.92,3063.57,3062.66,3057.71,109528.0,4.74,0.16,3058.44,3058.28,3053.92,84586.9,79279.4,97236.3
2016-10-11 14:30:00,3059.92,3060.42,3058.8,3057.62,76190.1,-1.12,-0.04,3056.75,3057.48,3052.79,77591.7,77798.9,94948.0
2016-10-11 14:15:00,3056.56,3060.92,3059.68,3056.05,88270.2,3.12,0.1,3056.41,3057.39,3051.79,74865.0,80568.1,94685.4
2016-10-11 14:00:00,3055.62,3057.67,3055.75,3055.52,74623.9,0.13,0.0,3056.37,3057.09,3050.87,71408.6,86032.4,94328.1
2016-10-11 13:45:00,3054.68,3056.07,3055.32,3053.54,74321.9,0.64,0.02,3057.55,3057.18,3050.14,73278.8,94758.9,95218.6
2016-10-11 13:30:00,3057.49,3058.64,3054.22,3054.22,74552.2,-3.27,-0.11,3058.12,3057.2,3049.05,73972.0,107660.0,95426.7
2016-10-11 13:15:00,3059.55,3059.61,3057.06,3056.85,62556.8,-2.49,-0.08,3058.21,3056.58,3047.78,78006.1,114539.0,96192.7
2016-10-11 11:30:00,3061.58,3061.83,3059.5,3058.63,70988.4,-2.08,-0.07,3058.37,3055.17,3045.99,86271.2,116830.0,97270.0
2016-10-11 11:15:00,3057.98,3061.81,3061.66,3057.46,83974.7,3.68,0.12,3057.81,3053.56,3044.21,100656.0,118098.0,99391.9
2016-10-11 11:00:00,3054.99,3058.18,3058.18,3054.25,77787.9,3.19,0.1,3056.81,3051.37,3042.09,116239.0,116292.0,102102.0
2016-10-11 10:45:00,3058.63,3058.63,3054.63,3053.62,94722.9,-4.0,-0.13,3056.28,3049.55,3040.03,141348.0,115193.0,111039.0
2016-10-11 10:30:00,3056.65,3058.88,3057.88,3056.34,103882.0,1.23,0.04,3054.95,3048.1,3037.55,151072.0,112097.0,112874.0
2016-10-11 10:15:00,3055.82,3059.54,3056.72,3055.81,142913.0,0.9,0.03,3051.96,3046.2,3034.76,147389.0,108803.0,111793.0
2016-10-11 10:00:00,3054.79,3056.77,3056.66,3054.79,161889.0,1.87,0.06,3049.31,3044.65,3032.22,135541.0,102624.0,107560.0
2016-10-11 09:45:00,3051.62,3055.72,3055.49,3048.11,203332.0,3.87,0.13,3045.92,3043.1,3029.81,116345.0,95678.3,102781.0
2016-10-10 15:00:00,3043.04,3047.98,3047.98,3042.0,143344.0,4.94,0.16,3042.83,3040.9,3027.23,89038.4,83193.4,94993.3
2016-10-10 14:45:00,3043.72,3044.08,3042.95,3040.05,85467.4,-0.77,-0.03,3041.25,3038.98,3025.09,73122.1,77846.3,90172.7
2016-10-10 14:30:00,3038.9,3043.97,3043.49,3038.7,83672.1,4.59,0.15,3040.44,3036.81,3023.22,70216.2,77710.0,87984.4
2016-10-10 14:15:00,3039.92,3040.5,3039.7,3038.28,65910.6,-0.22,-0.01,3039.99,3034.86,3021.21,69706.9,80685.2,85722.8
2016-10-10 14:00:00,3040.68,3041.98,3040.01,3039.48,66798.6,-0.67,-0.02,3040.28,3032.81,3019.36,75011.5,87912.6,84415.0
2016-10-10 13:45:00,3039.31,3041.34,3040.11,3038.65,63761.8,0.8,0.03,3038.97,3030.52,3017.48,77348.3,106885.0,83515.8
2016-10-10 13:30:00,3040.58,3042.59,3038.91,3038.54,70938.0,-1.67,-0.05,3036.71,3027.0,3015.48,82570.6,113652.0,82929.1
2016-10-10 13:15:00,3042.18,3044.81,3041.23,3039.87,81125.5,-0.95,-0.03,3033.18,3023.32,3013.58,85203.7,114783.0,82356.3
2016-10-10 11:30:00,3034.12,3042.29,3041.13,3033.03,92433.5,7.01,0.23,3029.74,3019.79,3011.76,91663.6,112495.0,81208.8
2016-10-10 11:15:00,3031.81,3034.02,3033.47,3031.35,78482.8,1.66,0.05,3025.35,3016.52,3009.87,100814.0,109885.0,79780.4
2016-10-10 10:45:00,3021.66,3028.79,3028.79,3021.3,89873.1,7.13,0.24,3022.06,3013.56,3008.32,136422.0,106793.0,79588.9
2016-10-10 10:30:00,3023.16,3023.8,3021.26,3020.73,84103.5,-1.9,-0.06,3017.29,3011.2,3006.74,144733.0,102499.0,80187.6
2016-10-10 10:15:00,3019.69,3024.04,3024.04,3018.48,113425.0,4.35,0.14,3013.46,3009.63,3005.62,144362.0,98258.9,82518.0
2016-10-10 10:00:00,3015.46,3019.24,3019.17,3014.89,138184.0,3.71,0.12,3009.85,3007.55,3004.35,133327.0,90760.4,80786.8
2016-10-10 09:45:00,3020.46,3028.49,3017.06,3016.26,256525.0,-3.4,-0.11,3007.7,3005.91,3003.49,118955.0,80917.4,76890.8
2016-09-30 15:00:00,3002.2,3005.64,3004.94,3001.89,131428.0,2.74,0.09,3005.06,3004.45,3002.67,77164.6,60146.4,67059.1
2016-09-30 14:45:00,3006.0,3007.42,3002.07,3002.07,82247.7,-3.93,-0.13,3005.11,3003.95,3002.37,60265.1,52206.4,62999.6
2016-09-30 14:30:00,3008.21,3008.21,3006.02,3005.44,58251.0,-2.19,-0.07,3005.8,3003.85,3002.34,52155.8,49929.8,61387.1
2016-09-30 14:15:00,3004.03,3008.99,3008.42,3003.55,66325.6,4.39,0.15,3005.25,3003.73,3002.22,48193.7,49922.2,60437.4
2016-09-30 14:00:00,3004.63,3005.65,3003.86,3002.93,47570.1,-0.77,-0.03,3004.12,3003.23,3002.06,42879.3,49676.3,59480.8
2016-09-30 13:45:00,3004.78,3006.67,3005.16,3003.69,46931.2,0.38,0.01,3003.83,3003.07,3002.13,43128.2,52384.5,60016.9
2016-09-30 13:30:00,3003.29,3005.7,3005.54,3002.79,41701.3,2.25,0.07,3002.8,3002.29,3002.2,44147.7,57876.1,60934.8
2016-09-30 13:15:00,3002.81,3004.7,3003.28,3002.79,38440.2,0.47,0.02,3001.9,3001.62,3002.11,47703.7,66777.2,62851.5
2016-09-30 11:30:00,3002.62,3003.82,3002.74,3001.73,39753.6,0.12,0.0,3002.21,3001.16,3002.19,51650.7,70813.3,65019.4
2016-09-30 11:15:00,3000.27,3004.34,3002.45,3000.02,48814.5,2.18,0.07,3002.33,3001.07,3001.97,56473.3,72864.2,66846.7
2016-09-30 11:00:00,3001.0,3001.89,3000.0,2999.1,52028.9,-1.0,-0.03,3002.3,3000.89,3001.7,61640.9,73971.8,68645.2
2016-09-30 10:45:00,3004.65,3005.33,3001.05,3000.59,59481.4,-3.6,-0.12,3001.77,3000.79,3001.51,71604.5,73792.7,72066.0
2016-09-30 10:30:00,3003.2,3006.05,3004.83,3002.69,58175.0,1.63,0.05,3001.33,3000.82,3000.83,85850.6,72844.5,74605.2
2016-09-30 10:15:00,3002.84,3004.03,3003.34,3000.66,63866.7,0.5,0.02,3000.1,3000.71,2999.84,89975.9,70952.7,75904.8
2016-09-30 10:00:00,2997.43,3003.07,3002.3,2997.11,74652.5,4.87,0.16,2999.8,3000.9,2999.3,89255.2,69285.4,76119.5
2016-09-30 09:45:00,2994.25,2999.75,2997.34,2993.54,101847.0,3.09,0.1,2999.47,3001.19,2998.7,86302.6,67649.3,74901.4
2016-09-29 15:00:00,2998.08,2998.83,2998.83,2996.42,130712.0,0.75,0.03,2999.81,3002.1,2998.44,75980.9,63993.5,72271.2
2016-09-29 14:45:00,3002.23,3003.25,2998.67,2997.82,78801.1,-3.56,-0.12,3000.32,3002.6,2998.1,59838.4,58925.8,67973.4
2016-09-29 14:30:00,3000.56,3002.54,3001.87,2999.57,60263.3,1.31,0.04,3001.31,3003.22,2997.7,51929.5,59225.4,66014.5
2016-09-29 14:15:00,2998.95,3002.01,3000.62,2997.78,59889.7,1.67,0.06,3002.0,3002.87,2997.03,49315.6,60829.2,64903.5
2016-09-29 14:00:00,3001.27,3001.83,2999.05,2998.87,50238.3,-2.22,-0.07,3002.92,3002.51,2996.5,48995.9,63318.6,63787.7
2016-09-29 13:45:00,3001.6,3002.65,3001.4,3000.1,49999.4,-0.2,-0.01,3004.4,3002.23,2996.12,52006.0,70339.3,63647.1
2016-09-29 13:15:00,3004.64,3005.77,3003.63,3003.42,39256.7,-1.01,-0.03,3004.87,3000.83,2995.59,58013.3,76365.9,63849.4
2016-09-29 11:30:00,3005.74,3007.38,3005.29,3004.24,47194.1,-0.45,-0.01,3005.12,2998.98,2995.09,66521.4,80857.0,64588.9
2016-09-29 11:15:00,3007.43,3009.01,3005.22,3005.22,58291.2,-2.21,-0.07,3003.75,2997.7,2994.54,72342.8,82953.7,65261.3
2016-09-29 11:00:00,3003.36,3007.96,3006.45,3002.78,65288.6,3.09,0.1,3002.11,2996.21,2994.06,77641.2,82153.5,66685.4
2016-09-29 10:45:00,3004.82,3006.68,3003.77,3002.76,80036.0,-1.05,-0.03,3000.07,2994.78,2993.22,88672.7,80548.9,67620.9
2016-09-29 10:30:00,2998.36,3006.04,3004.86,2997.3,81797.2,6.5,0.22,2996.8,2993.61,2992.41,94718.5,77020.9,70394.1
2016-09-29 10:15:00,2996.95,3000.34,2998.44,2996.47,76301.1,1.49,0.05,2992.84,2992.19,2992.06,95192.5,72803.5,73334.6
2016-09-29 10:00:00,2996.13,2997.02,2997.02,2993.96,84783.1,0.89,0.03,2991.65,2991.19,2991.62,93564.5,68977.7,74476.5
2016-09-29 09:45:00,2992.17,2998.19,2996.25,2992.17,120446.0,4.08,0.14,2990.3,2990.49,2990.94,86665.9,64256.8,73807.6
2016-09-28 15:00:00,2985.43,2988.88,2987.41,2984.8,110265.0,1.98,0.07,2989.5,2990.02,2989.69,72425.2,56955.0,71674.3
2016-09-28 14:45:00,2992.09,2993.22,2985.09,2984.32,84167.2,-7.0,-0.23,2990.43,2990.35,2989.08,59323.2,51333.0,69186.0
2016-09-28 14:30:00,2990.12,2994.18,2992.47,2989.33,68161.4,2.35,0.08,2991.53,2991.2,2988.62,50414.4,48320.9,67396.0
2016-09-28 14:15:00,2991.69,2992.28,2990.29,2989.89,50289.6,-1.4,-0.05,2990.72,2991.38,2987.94,44390.9,47569.0,66131.0
2016-09-28 14:00:00,2991.99,2994.82,2992.22,2991.44,49242.4,0.23,0.01,2990.68,2991.92,2987.37,41847.7,51217.2,65899.0
2016-09-28 13:45:00,2990.61,2992.95,2992.06,2990.48,44755.6,1.45,0.05,2990.54,2991.66,2986.56,41484.7,54692.9,66635.4
2016-09-28 13:30:00,2988.46,2991.02,2990.61,2987.7,39623.2,2.15,0.07,2990.27,2991.21,2985.98,43342.7,63767.3,66855.8
2016-09-28 13:15:00,2989.7,2990.29,2988.44,2986.76,38043.8,-1.26,-0.04,2990.87,2991.94,2985.5,46227.3,73865.8,67448.9
2016-09-28 11:30:00,2991.74,2992.45,2990.08,2989.24,37573.4,-1.66,-0.06,2992.03,2992.05,2985.2,50747.0,79975.3,68894.2
2016-09-28 11:15:00,2990.25,2992.24,2991.5,2989.0,47427.7,1.25,0.04,2993.15,2991.39,2984.6,60586.8,83358.4,71035.1
2016-09-28 11:00:00,2994.07,2994.61,2990.71,2989.39,54045.6,-3.36,-0.11,2992.79,2989.37,2984.1,67901.1,86393.6,72940.2
2016-09-28 10:45:00,2994.33,2994.78,2993.64,2991.91,54046.1,-0.69,-0.02,2992.15,2987.81,2983.83,84191.9,87039.1,74929.7
2016-09-28 10:30:00,2996.81,2996.81,2994.23,2993.83,60642.3,-2.58,-0.09,2993.0,2986.03,2983.05,101504.0,86471.2,79046.7
2016-09-28 10:15:00,2989.57,2997.08,2995.69,2988.7,86772.3,6.12,0.2,2992.07,2984.49,2982.37,109204.0,84692.9,85679.6
2016-09-28 10:00:00,2988.35,2991.99,2989.68,2988.03,83999.0,1.33,0.04,2989.63,2982.82,2982.18,106130.0,80580.8,88695.3
2016-09-28 09:45:00,3000.7,3000.7,2987.49,2987.49,135500.0,-13.21,-0.44,2985.95,2981.46,2982.61,104886.0,78577.8,88443.5
2016-09-27 15:00:00,2989.76,2997.89,2997.89,2988.78,140608.0,8.13,0.27,2983.48,2980.75,2983.55,89886.2,69944.3,85468.3
2016-09-27 14:45:00,2983.92,2992.2,2989.6,2983.5,99138.3,5.68,0.19,2979.07,2979.07,2983.92,71438.0,61031.9,81092.3
2016-09-27 14:30:00,2971.64,2983.51,2983.51,2971.64,71404.9,11.87,0.4,2976.92,2978.35,2984.71,60182.3,57813.2,80407.1
2016-09-27 14:15:00,2975.2,2975.48,2971.26,2969.16,77779.1,-3.94,-0.13,2976.0,2977.81,2985.87,55031.5,58711.7,80372.1
2016-09-27 14:00:00,2975.64,2976.43,2975.14,2973.04,60500.9,-0.5,-0.02,2976.96,2978.83,2987.81,52269.7,59486.8,78880.9
2016-09-27 13:45:00,2978.83,2979.23,2975.83,2975.83,48366.7,-3.0,-0.1,2978.02,2979.84,2989.69,50002.4,62820.4,78058.6
2016-09-27 13:30:00,2978.69,2980.74,2978.84,2977.9,42860.1,0.15,0.01,2979.08,2980.07,2991.6,50625.9,71622.3,77884.0
2016-09-27 13:15:00,2975.92,2979.05,2978.93,2975.3,45650.7,3.01,0.1,2979.79,2980.25,2993.49,55444.0,86666.3,78611.8
2016-09-27 11:30:00,2980.4,2980.93,2976.07,2974.87,63969.9,-4.33,-0.15,2979.62,2981.53,2995.18,62392.0,96809.8,79473.6
2016-09-27 11:15:00,2981.15,2983.56,2980.42,2980.11,49164.5,-0.73,-0.02,2980.71,2983.77,2996.82,66704.0,98309.1,80888.2
2016-09-27 11:00:00,2982.33,2983.44,2981.15,2980.19,51484.1,-1.18,-0.04,2981.66,2986.36,2998.52,75638.4,100992.0,83755.2
2016-09-27 10:45:00,2977.96,2983.12,2982.38,2977.34,66950.7,4.42,0.15,2981.06,2988.77,3000.2,92618.8,101153.0,87805.9
2016-09-27 10:30:00,2980.67,2981.58,2978.06,2976.7,80390.6,-2.61,-0.09,2980.71,2991.06,3002.18,117889.0,103001.0,91757.6
2016-09-27 10:15:00,2984.87,2987.85,2981.52,2981.2,85529.9,-3.35,-0.11,2983.45,2993.94,3004.98,131228.0,102032.0,94886.0
2016-09-27 10:00:00,2978.3,2985.39,2985.2,2977.81,93836.7,6.9,0.23,2986.83,2996.79,3007.77,129914.0,98275.0,94757.7
2016-09-27 09:45:00,2974.59,2984.06,2978.14,2973.71,136386.0,3.55,0.12,2991.06,2999.53,3010.29,126346.0,93297.0,93754.4
2016-09-26 15:00:00,2992.11,2992.11,2980.64,2980.3,193300.0,-11.47,-0.38,2996.48,3003.13,3013.28,109687.0,84145.6,90097.2
2016-09-26 14:45:00,2998.47,3000.59,2991.77,2988.35,147086.0,-6.7,-0.22,3001.42,3006.74,3016.26,88113.4,70557.4,83506.0
2016-09-26 14:30:00,3005.95,3006.5,2998.41,2997.89,78962.1,-7.54,-0.25,3004.42,3008.83,3018.48,72837.2,62137.4,79282.3
2016-09-26 14:15:00,3004.94,3006.76,3006.34,3001.03,75996.4,1.4,0.05,3006.76,3009.88,3020.31,66635.8,63467.3,78421.0
2016-09-26 14:00:00,3005.35,3007.02,3005.25,3004.47,53088.5,-0.1,0.0,3008.0,3010.68,3021.86,60247.7,66518.1,76997.3
2016-09-26 13:45:00,3007.08,3007.51,3005.32,3001.02,85433.4,-1.76,-0.06,3009.78,3011.62,3023.58,58604.7,74459.1,76832.7
2016-09-26 13:30:00,3010.21,3010.85,3006.76,3006.05,70705.4,-3.45,-0.11,3012.06,3013.3,3025.23,53001.4,80514.2,75289.7
2016-09-26 13:15:00,3012.2,3013.83,3010.12,3009.5,47955.1,-2.08,-0.07,3013.25,3016.03,3026.73,51437.7,87739.6,75681.2
2016-09-26 11:30:00,3014.46,3015.12,3012.56,3012.2,44056.2,-1.9,-0.06,3013.0,3018.74,3028.21,60298.8,91240.4,76652.8
2016-09-26 11:15:00,3016.82,3017.68,3014.15,3014.03,44873.3,-2.67,-0.09,3013.35,3021.06,3029.58,72788.6,94211.9,78631.6
2016-09-26 11:00:00,3012.89,3017.91,3016.7,3012.42,57416.9,3.81,0.13,3013.46,3023.44,3031.1,90313.5,96048.8,80911.1
2016-09-26 10:45:00,3009.09,3012.84,3012.71,3008.89,62887.1,3.62,0.12,3014.55,3025.79,3032.36,108027.0,96454.7,83344.6
2016-09-26 10:30:00,3013.82,3014.84,3008.87,3007.58,92260.5,-4.95,-0.16,3018.81,3028.14,3033.88,124042.0,96427.1,86482.3
2016-09-26 10:15:00,3014.05,3014.52,3014.34,3010.51,106505.0,0.29,0.01,3024.49,3030.73,3035.58,122182.0,93374.7,88682.2
2016-09-26 10:00:00,3021.24,3021.36,3014.69,3014.18,132498.0,-6.55,-0.22,3028.76,3033.04,3037.02,115635.0,87476.4,87549.7
2016-09-26 09:45:00,3028.24,3028.24,3022.13,3019.95,145985.0,-6.11,-0.2,3033.41,3035.54,3038.29,101784.0,79206.3,84445.1
2016-09-23 15:00:00,3037.26,3037.63,3034.04,3033.03,142959.0,-3.22,-0.11,3037.02,3037.17,3039.34,84882.2,70065.2,80346.2
2016-09-23 14:45:00,3035.52,3038.9,3037.25,3035.26,82962.5,1.73,0.06,3037.46,3037.43,3039.75,68812.8,63622.7,76836.0
2016-09-23 14:30:00,3037.86,3038.22,3035.7,3033.95,73771.5,-2.16,-0.07,3036.98,3037.67,3040.25,64567.5,62065.2,75967.2
2016-09-23 14:15:00,3040.16,3040.19,3037.95,3037.13,63242.3,-2.21,-0.07,3037.32,3038.1,3040.72,59317.6,63051.2,75119.5
2016-09-23 14:00:00,3036.69,3040.61,3040.18,3036.14,61475.9,3.49,0.11,3037.67,3038.75,3041.16,56628.5,65773.4,74493.9
2016-09-23 13:45:00,3034.35,3038.58,3036.2,3033.86,62611.6,1.85,0.06,3037.31,3038.94,3041.56,55248.1,70234.4,73835.5
2016-09-23 13:30:00,3037.02,3038.75,3034.85,3034.73,61736.2,-2.17,-0.07,3037.41,3039.63,3042.2,58432.7,76537.6,73952.5
2016-09-23 13:15:00,3039.62,3040.3,3037.41,3036.87,47522.0,-2.21,-0.07,3038.36,3040.43,3043.05,59563.0,83989.6,76062.4
2016-09-23 11:30:00,3037.89,3040.45,3039.71,3037.34,49796.7,1.82,0.06,3038.88,3041.0,3043.48,66784.9,87623.0,77182.2
2016-09-23 11:15:00,3036.87,3038.67,3038.37,3035.41,54574.1,1.5,0.05,3039.84,3041.04,3043.79,74918.3,89683.9,79053.5
2016-09-23 11:00:00,3039.1,3040.08,3036.69,3034.93,78534.6,-2.41,-0.08,3040.57,3041.51,3043.95,85220.7,90627.3,81162.2
2016-09-23 10:45:00,3039.78,3041.72,3039.62,3038.35,67387.5,-0.16,-0.01,3041.86,3042.07,3044.22,94642.4,90049.3,84472.9
2016-09-23 10:30:00,3044.51,3045.45,3040.02,3038.82,83631.5,-4.49,-0.15,3042.51,3042.84,3044.32,108416.0,89869.3,89836.9
2016-09-23 10:15:00,3042.28,3046.8,3044.5,3041.42,90464.0,2.22,0.07,3043.12,3043.35,3043.61,108461.0,87187.8,91642.1
2016-09-23 10:00:00,3042.6,3043.27,3042.03,3039.87,106086.0,-0.57,-0.02,3042.24,3043.57,3042.6,104450.0,83214.5,91169.7
2016-09-23 09:45:00,3045.66,3046.4,3043.13,3042.45,125643.0,-2.53,-0.08,3042.45,3044.18,3041.86,96033.9,77436.5,89050.6
2016-09-22 15:00:00,3042.99,3043.62,3042.85,3040.8,136257.0,-0.14,0.0,3042.29,3044.76,3041.11,85456.3,71367.5,85923.7
2016-09-22 14:45:00,3040.32,3044.5,3043.07,3039.33,83856.1,2.75,0.09,3043.17,3045.68,3040.53,71322.2,68135.1,82564.6
2016-09-22 14:30:00,3042.85,3043.58,3040.13,3039.23,70405.2,-2.72,-0.09,3043.58,3045.96,3039.91,65914.4,66741.4,81642.6
2016-09-22 14:15:00,3042.59,3044.29,3043.07,3041.48,64007.8,0.48,0.02,3044.9,3046.55,3039.25,61979.4,68423.1,80738.3
2016-09-22 14:00:00,3047.39,3048.84,3042.32,3041.94,72755.2,-5.07,-0.17,3045.91,3046.38,3038.25,58839.2,71697.1,79606.4
2016-09-22 13:45:00,3045.05,3047.87,3047.26,3044.83,65586.8,2.21,0.07,3047.23,3046.36,3037.23,57278.6,78896.4,78218.8
2016-09-22 13:30:00,3046.67,3047.71,3045.1,3044.54,56817.2,-1.57,-0.05,3048.18,3045.8,3035.96,64948.0,89804.6,77559.0
2016-09-22 13:15:00,3048.61,3050.37,3046.76,3046.21,50730.1,-1.85,-0.06,3048.33,3043.87,3034.93,67568.4,96096.4,77487.5
2016-09-22 11:30:00,3048.66,3050.22,3048.1,3047.84,48306.5,-0.56,-0.02,3048.19,3041.63,3033.62,74866.8,99124.9,77830.1
2016-09-22 11:15:00,3052.23,3053.31,3048.94,3048.26,64952.4,-3.29,-0.11,3046.86,3039.55,3032.2,84555.0,100665.0,78894.3
2016-09-22 11:00:00,3045.81,3054.41,3052.01,3045.81,103934.0,6.2,0.2,3045.48,3037.46,3030.74,100514.0,100480.0,79819.6
2016-09-22 10:45:00,3045.36,3046.49,3045.86,3044.79,69918.9,0.5,0.02,3043.43,3035.39,3029.37,114661.0,96994.1,80373.1
2016-09-22 10:30:00,3041.3,3046.19,3046.04,3041.23,87222.2,4.74,0.16,3039.41,3033.87,3028.16,124624.0,96543.9,82885.3
2016-09-22 10:15:00,3041.56,3043.09,3041.43,3040.74,96747.7,-0.13,0.0,3035.06,3031.96,3027.02,123383.0,93053.6,84519.8
2016-09-22 10:00:00,3041.21,3046.07,3042.08,3041.21,144748.0,0.87,0.03,3032.24,3030.12,3025.99,116774.0,87515.8,83240.0
2016-09-22 09:45:00,3040.32,3041.91,3041.72,3035.18,174669.0,1.4,0.05,3029.43,3028.1,3024.78,100446.0,77541.2,79420.8
2016-09-21 15:00:00,3024.66,3026.11,3025.79,3023.11,119735.0,1.13,0.04,3027.36,3026.12,3023.73,79327.0,65313.5,73586.6
2016-09-21 14:45:00,3027.39,3028.52,3024.29,3024.29,81015.5,-3.1,-0.1,3028.32,3025.99,3023.42,68463.4,58878.7,70687.8
2016-09-21 14:30:00,3028.27,3029.25,3027.32,3025.83,63703.6,-0.95,-0.03,3028.86,3025.61,3023.28,62724.1,56535.2,69739.7
2016-09-21 14:15:00,3030.94,3032.45,3028.02,3027.57,63105.9,-2.92,-0.1,3028.01,3024.84,3023.06,58257.4,57123.9,68938.6
2016-09-21 14:00:00,3031.2,3032.06,3031.39,3028.91,69075.0,0.19,0.01,3026.78,3024.03,3022.81,54636.8,59159.2,67848.6
2016-09-21 13:45:00,3026.85,3031.02,3030.59,3026.29,65416.9,3.74,0.12,3024.88,3023.35,3022.43,51300.0,63752.2,66676.6
2016-09-21 13:30:00,3022.72,3027.43,3027.0,3022.38,52319.2,4.28,0.14,3023.66,3022.45,3022.01,49294.0,69226.7,66556.7
2016-09-21 13:15:00,3021.84,3023.82,3023.05,3021.84,41369.8,1.21,0.04,3022.35,3022.08,3021.5,50346.3,75985.9,67014.4
