date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2011-11-30,2450.331,2536.779,2333.414,2319.44,16417198.0,-134.836,-5.46,2485.991,2668.018,2693.553,15615435.8,18227168.6,20067287.7
2011-10-31,2363.078,2483.759,2468.25,2307.146,12017773.0,109.03,4.62,2571.723,2713.746,2732.337,15585900.4,18313722.0,20321007.7
2011-09-30,2569.799,2584.804,2359.22,2348.217,11902848.0,-208.12,-8.11,2626.767,2747.728,2761.522,16752574.2,19231607.9,20332889.6
2011-08-31,2697.575,2712.888,2567.34,2437.681,18019786.0,-134.389,-4.97,2737.226,2793.824,2793.025,18991724.2,21575325.1,20915586.6
2011-07-29,2767.834,2826.959,2701.729,2677.119,19719574.0,-60.347,-2.19,2809.38,2834.974,2828.515,21269833.4,22743495.9,21360075.5
2011-06-30,2737.057,2774.365,2762.076,2610.99,16269521.0,18.604,0.68,2850.045,2830.367,2853.194,20838901.4,22816799.3,22089092.4
2011-05-31,2911.51,2933.46,2743.472,2689.206,17851142.0,-168.039,-5.77,2855.768,2818.039,2864.882,21041543.6,23599335.2,22161461.55
2011-04-29,2932.481,3067.456,2911.511,2871.01,23098598.0,-16.6,-0.57,2868.689,2807.442,2866.68,21710641.6,23721695.0,22558950.05
2011-03-31,2906.285,3012.044,2928.111,2850.945,29410332.0,23.058,0.79,2850.423,2756.128,2854.492,24158926.0,22637536.6,22858826.45
2011-02-28,2795.071,2944.413,2905.053,2760.175,17564914.0,114.359,4.1,2860.568,2722.532,2878.689,24217158.4,21366451.8,23470908.65
2011-01-31,2825.329,2868.005,2790.694,2661.448,17282732.0,-17.383,-0.62,2810.689,2719.087,2881.405,24794697.2,21907406.8,24081730.75
2010-12-31,2810.543,2939.05,2808.077,2721.479,21196632.0,-12.104,-0.43,2780.31,2750.929,2873.517,26157126.8,22328293.4,24453165.15
2010-11-30,2986.886,3186.72,2820.181,2758.924,35340020.0,-158.654,-5.33,2746.195,2775.315,2856.991,25732748.4,21434171.3,24982053.95
2010-10-29,2681.253,3073.384,2978.835,2677.994,29701494.0,323.177,12.17,2661.833,2792.226,2834.643,21116147.2,20255848.1,24650947.95
2010-09-30,2641.053,2704.933,2655.658,2573.629,20452608.0,16.86,0.64,2584.495,2822.057,2789.844,18515745.2,19976655.1,24787845.45
2010-08-31,2635.807,2701.93,2638.798,2564.838,24094880.0,1.295,0.05,2627.486,2876.021,2756.64,19020116.4,21361385.5,24440099.0
2010-07-30,2393.947,2656.408,2637.503,2319.739,19074740.0,239.133,9.97,2721.547,2911.726,2715.74,18499460.0,20723587.9,24373043.8
2010-06-30,2577.763,2598.897,2398.37,2382.358,12257014.0,-193.777,-7.48,2804.435,2925.918,2677.423,17135594.2,21396205.1,24332818.1
2010-05-31,2821.354,2862.555,2592.147,2481.974,16699484.0,-278.464,-9.7,2922.62,2952.856,2643.946,19395549.0,23080116.3,24229923.15
2010-04-30,3111.935,3181.663,2870.611,2820.949,22974464.0,-238.494,-7.67,3059.618,3034.847,2629.063,21437565.0,25575365.5,23925200.7
2010-03-31,3057.006,3132.576,3109.105,2963.438,21491598.0,57.162,1.87,3124.556,3043.722,2605.401,23702654.6,26256054.7,23234051.35
2010-02-26,2981.374,3067.525,3051.943,2890.021,12255411.0,62.651,2.1,3101.905,2996.105,2588.733,22947715.8,26578036.9,22884344.55
2010-01-29,3289.75,3306.751,2989.292,2963.891,23556788.0,-287.847,-8.78,3047.401,2938.667,2572.941,25656816.0,28529936.6,22774942.55
2009-12-31,3191.058,3334.011,3277.139,3039.858,26909564.0,81.838,2.56,2983.092,2877.06,2595.144,26764683.6,29046047.8,22309506.8
2009-11-30,2933.817,3361.386,3195.301,2923.525,34299912.0,199.453,6.66,3010.076,2757.631,2615.943,29713166.0,29599035.8,21648030.2
2009-10-30,2784.484,3123.463,2995.848,2769.248,17716904.0,216.422,7.79,2962.889,2637.259,2629.813,28809454.8,27518812.5,20578479.5
2009-09-30,2649.168,3068.028,2779.426,2639.759,25800912.0,111.681,4.19,2890.305,2519.754,2697.448,30208358.0,28022499.7,20097166.65
2009-08-31,3429.693,3478.01,2667.745,2662.997,29096126.0,-744.317,-21.81,2829.934,2428.927,2777.646,31403057.2,27269431.1,19692961.45
2009-07-31,2950.169,3454.019,3412.062,2947.69,41651976.0,452.7,15.3,2771.027,2335.037,2907.35,31327412.0,25379730.0,18863907.5
2009-06-30,2668.4,2997.272,2959.362,2668.4,29781356.0,326.432,12.4,2505.185,2223.279,2980.335,29484905.6,22275035.9,17284680.0
2009-05-27,2486.685,2688.112,2632.93,2486.225,24711420.0,155.361,6.27,2311.628,2167.079,3130.184,26228170.2,20212048.0,16438283.65
2009-04-30,2380.979,2579.218,2477.569,2331.877,31774408.0,104.356,4.4,2149.203,2181.362,3276.204,25836641.4,19190652.2,16162139.95
2009-03-31,2066.229,2392.769,2373.213,2037.024,28717900.0,290.361,13.94,2027.921,2207.215,3413.267,23135805.0,17019948.5,15777191.75
2009-02-27,2008.134,2402.807,2082.852,1987.129,32439444.0,91.274,4.58,1899.046,2313.229,3518.158,19432048.0,15572965.8,15188885.95
2009-01-23,1849.02,2018.51,1991.578,1844.094,13497679.0,170.773,9.38,1941.372,2474.254,3605.121,15065166.2,13697024.6,14891847.05
2008-12-31,1865.743,2100.806,1820.805,1814.752,22753776.0,-50.351,-2.69,2022.53,2622.368,3711.025,14195925.8,13638146.5,15674067.7
2008-11-28,1713.763,2050.879,1871.156,1678.957,18270226.0,142.315,8.23,2213.52,2875.142,3812.049,12544663.0,12171833.6,15991842.8
2008-10-31,2267.394,2267.394,1728.841,1664.925,10199115.0,-565.638,-24.65,2386.51,3126.365,3877.69,10904092.0,12116491.8,16296460.5
2008-09-26,2380.468,2380.468,2294.479,1802.331,10605035.0,-102.89,-4.29,2727.412,3479.663,3935.34,11713883.6,12348085.0,16522820.1
2008-08-29,2751.02,2830.764,2397.369,2284.585,9151477.0,-378.388,-13.63,3007.137,3737.392,3959.933,12328883.0,12294324.1,17151411.95
2008-07-31,2743.164,2952.039,2775.757,2566.528,14497462.0,39.654,1.45,3222.206,4093.29,3973.839,13080367.2,12664519.3,17506999.15
2008-06-30,3426.2,3483.61,2736.103,2693.404,10067371.0,-697.247,-20.31,3536.763,4371.046,3940.015,11799004.2,13133627.7,17378774.15
2008-05-30,3739.797,3786.024,3433.35,3333.951,14248073.0,-259.756,-7.03,3866.221,4619.318,3895.11,13328891.6,14534435.0,17276454.85
2008-04-30,3461.085,3705.093,3693.106,2990.788,13680032.0,220.393,6.35,4231.913,4723.086,3811.063,12982286.4,14804806.1,16955246.65
2008-03-31,4323.698,4472.151,3472.713,3357.229,12908898.0,-875.83,-20.14,4467.648,4735.988,3709.34,12259765.2,16086669.5,16587082.6
2008-02-29,4388.254,4819.645,4348.543,4123.305,8090647.0,-34.85,-0.8,4964.373,4799.683,3616.341,12248671.4,17709988.9,16370146.65
2008-01-31,5265.0,5522.778,4383.393,4330.697,17716808.0,-878.419,-16.69,5205.329,4748.955,3482.49,14468251.2,19811852.0,16458428.7
2007-12-28,4838.564,5336.499,5261.812,4798.014,12515047.0,390.034,8.01,5372.415,4629.014,3345.385,15739978.4,20476429.2,16150671.7
2007-11-30,5978.939,6005.131,4871.778,4778.727,10067426.0,-1084.563,-18.21,5214.259,4391.018,3154.305,16627325.8,20697555.2,15937873.5
2007-10-31,5683.31,6124.044,5956.341,5462.013,12853429.0,403.022,7.26,5004.329,4182.474,2975.631,19913573.8,22008499.8,15685832.55
2007-09-28,5257.777,5560.417,5553.319,5025.336,19188546.0,334.494,6.41,4634.992,3854.387,2742.766,23171306.4,22349479.0,15276385.55
2007-08-31,4488.774,5235.157,5218.825,4284.871,24075444.0,747.793,16.73,4292.582,3508.984,2528.002,25155452.8,21623920.6,14542805.4
2007-07-31,3800.233,4476.626,4471.032,3563.544,16951784.0,648.904,16.98,3885.614,3170.901,2325.143,25212880.0,20018474.7,13487202.55
2007-06-29,4120.628,4311.997,3822.128,3404.146,26498666.0,-287.526,-7.0,3567.778,2899.04,2156.555,24767784.6,19105687.2,12796797.55
2007-05-31,3937.938,4335.963,4109.654,3845.227,29142092.0,268.382,6.99,3360.619,2682.691,2020.089,24103425.8,17087495.7,11605584.35
2007-04-30,3196.587,3851.35,3841.272,3196.587,29109278.0,657.289,20.64,3073.783,2432.999,1872.387,21527651.6,15030304.4,10421312.9
2007-03-30,2877.203,3273.727,3183.983,2723.065,24362580.0,302.131,10.48,2725.387,2216.024,1738.464,18092388.4,13105005.4,9283845.3
2007-02-28,2744.814,3049.771,2881.852,2541.525,14726307.0,95.517,3.43,2456.189,2061.756,1633.416,14824069.4,11824914.2,8218892.15
2007-01-31,2728.188,2994.282,2786.335,2617.019,23176872.0,110.861,4.14,2230.303,1917.592,1543.37,13443589.8,11178191.8,7675639.7
2006-12-29,2106.295,2698.904,2675.474,2084.267,16263221.0,576.185,27.45,2004.764,1768.788,1457.091,10071565.6,9363165.3,6607341.0
2006-11-30,1838.68,2102.057,2099.289,1833.201,11932962.0,261.296,14.22,1792.215,1631.144,1381.274,8532957.2,8203292.1,5953614.05
2006-10-31,1768.144,1842.73,1837.993,1753.494,8020985.0,85.569,4.88,1706.661,1547.02,1335.372,8117622.4,7461690.2,5512541.7
2006-09-29,1658.66,1755.691,1752.424,1634.026,7823909.0,93.786,5.65,1667.323,1479.386,1308.775,8825759.0,6955930.4,5223170.05
2006-08-31,1619.635,1667.53,1658.638,1541.413,6316751.0,45.905,2.85,1604.882,1414.069,1280.745,8912793.8,6487907.9,4930519.55
2006-07-31,1677.311,1757.472,1612.733,1611.163,8570179.0,-58.786,-3.52,1532.813,1357.487,1261.144,8654765.0,6123673.0,4725293.8
2006-06-30,1639.673,1695.58,1671.519,1512.521,9856288.0,30.219,1.84,1470.072,1311.775,1247.546,7873627.0,5812321.4,4446813.25
2006-05-31,1446.992,1678.599,1641.3,1446.992,11561668.0,201.082,13.96,1387.378,1260.903,1229.997,6805758.0,5462685.2,4084739.9
2006-04-28,1298.684,1444.714,1440.218,1298.684,8259083.0,141.923,10.93,1291.449,1205.076,1217.767,5086101.8,4612870.1,3701189.5
2006-03-31,1299.154,1313.125,1298.295,1238.156,5026607.0,-0.735,-0.06,1223.257,1169.149,1212.859,4063022.0,4173087.6,3378562.05
2006-02-28,1263.003,1304.613,1299.03,1256.808,4664489.0,40.984,3.26,1182.162,1145.393,1217.254,3592581.0,3851516.7,3242738.35
2006-01-25,1163.878,1262.087,1258.046,1161.906,4516943.0,96.392,8.3,1153.478,1131.405,1222.261,3751015.8,3703936.0,3120150.9
2005-12-30,1098.784,1173.064,1161.654,1074.007,2963387.0,62.393,5.68,1134.429,1123.724,1237.154,4119612.4,3563393.2,2968248.0
2005-11-30,1091.677,1122.879,1099.261,1074.298,3143684.0,6.444,0.59,1118.704,1138.164,1258.851,4139638.4,3490409.7,3006553.8
2005-10-31,1153.672,1165.666,1092.817,1067.407,2674402.0,-62.797,-5.43,1115.04,1147.42,1290.974,4283153.2,3373131.2,3056650.4
2005-09-30,1163.7,1223.565,1155.614,1129.054,5456663.0,-7.184,-0.62,1108.624,1164.8,1320.089,4110452.4,3326914.6,3182190.6
2005-08-31,1082.8,1201.755,1162.798,1081.12,6359926.0,79.768,7.37,1109.332,1183.316,1341.862,3656856.2,3081305.1,3069439.05
2005-07-29,1077.31,1097.63,1083.03,1004.08,3063517.0,2.09,0.19,1113.02,1199.09,1358.519,3007174.0,2706794.6,2952690.25
2005-06-30,1059.61,1146.42,1080.94,998.23,3861258.0,20.2,1.9,1157.624,1230.457,1374.251,2841181.0,2789508.9,2940101.55
2005-05-31,1160.62,1165.39,1060.74,1043.28,1810898.0,-98.41,-8.49,1179.8,1256.569,1387.619,2463109.2,2584036.5,2822737.95
2005-04-29,1180.37,1254.32,1159.15,1135.73,3188682.0,-22.09,-1.87,1220.976,1289.115,1402.94,2543376.8,2633960.0,2802530.55
2005-03-31,1305.25,1326.08,1181.24,1162.03,3111515.0,-124.81,-9.56,1257.3,1313.116,1416.045,2505754.0,2536365.8,2701244.8
2005-02-28,1189.5,1328.53,1306.05,1187.26,2233552.0,114.23,9.59,1285.16,1350.583,1430.82,2406415.2,2373102.8,2636519.3
2005-01-31,1260.78,1268.86,1191.82,1189.21,1970899.0,-74.8,-5.91,1303.29,1379.537,1439.839,2737836.8,2522697.9,2620284.9
2004-12-31,1340.92,1352.45,1266.62,1264.15,2212236.0,-74.15,-5.53,1333.338,1434.529,1459.061,2704963.8,2740169.6,2638126.35
2004-11-30,1317.66,1387.34,1340.77,1290.99,3000568.0,20.23,1.53,1357.254,1475.377,1471.802,2724543.2,3037466.6,2757051.75
2004-10-29,1395.67,1437.57,1320.54,1289.87,2614821.0,-76.16,-5.45,1368.932,1500.409,1480.293,2566977.6,3057573.0,2680468.2
2004-09-30,1340.75,1496.21,1396.7,1259.43,3890660.0,54.64,4.07,1416.006,1517.948,1489.873,2339790.4,3198585.9,2609633.4
2004-08-31,1381.88,1424.55,1342.06,1310.02,1806534.0,-44.14,-3.18,1455.784,1518.044,1495.028,2307559.0,3090694.2,2546883.7
2004-07-30,1398.2,1466.78,1386.2,1366.5,2310133.0,-12.96,-0.93,1535.72,1518.669,1495.739,2775375.4,3061439.4,2516847.6
2004-06-30,1555.56,1580.57,1399.16,1376.22,2212740.0,-156.75,-10.07,1593.5,1516.765,1498.138,3350390.0,2971101.1,2471615.35
2004-05-31,1600.63,1606.07,1555.91,1508.65,1478885.0,-39.68,-2.49,1631.886,1518.973,1503.554,3548168.4,2866123.8,2408320.7
2004-04-30,1744.71,1783.01,1595.59,1572.23,3729503.0,-146.15,-8.39,1619.89,1511.056,1504.867,4057381.4,2899935.8,2374108.25
2004-03-31,1676.22,1760.08,1741.74,1634.71,4145616.0,66.64,3.98,1580.304,1500.141,1508.419,3873829.4,2717871.9,2241537.35
2004-02-27,1630.65,1730.28,1675.1,1585.96,5185206.0,84.01,5.28,1501.618,1483.593,1503.911,3347503.4,2536083.1,2126135.4
2004-01-30,1492.72,1634.41,1591.09,1491.69,3201632.0,95.16,6.36,1440.03,1468.227,1506.81,2591812.2,2476636.9,1963101.95
2003-12-31,1398.71,1525.3,1495.93,1398.71,4024950.0,98.27,7.03,1406.06,1460.176,1503.042,2184079.2,2303363.4,1852752.6
2003-11-28,1346.48,1423.58,1397.66,1307.4,2811743.0,49.35,3.66,1402.222,1461.797,1511.633,1742490.2,2020680.9,1738644.3
2003-10-31,1366.2,1411.88,1348.31,1334.78,1513986.0,-18.85,-1.38,1419.978,1472.012,1521.966,1561914.4,2003073.2,1734582.3
2003-09-30,1423.35,1456.55,1367.16,1348.22,1406750.0,-54.08,-3.81,1465.568,1472.808,1530.793,1724662.8,1972255.8,1701274.7
2003-08-29,1476.47,1497.1,1421.24,1406.68,1162967.0,-55.5,-3.76,1496.424,1479.51,1537.025,2361461.6,1972129.6,1703021.9
2003-07-31,1485.52,1540.19,1476.74,1464.87,1817005.0,-9.7,-0.65,1514.292,1488.136,1548.215,2422647.6,1950517.6,1705125.7
2003-06-30,1577.99,1582.41,1486.44,1483.69,1908864.0,-89.82,-5.7,1521.372,1498.679,1561.778,2298871.6,1848280.7,1676185.35
2003-05-30,1509.31,1599.93,1576.26,1477.25,2327728.0,54.82,3.6,1524.046,1516.697,1571.915,2444232.0,1765202.8,1676307.15
2003-04-30,1513.0,1649.6,1521.44,1473.27,4590744.0,10.86,0.72,1480.048,1524.229,1581.345,2219848.8,1716187.7,1647485.75
2003-03-31,1511.58,1529.75,1510.58,1447.01,1468897.0,-1.56,-0.1,1462.596,1545.393,1596.98,1582797.6,1449567.0,1525393.55
2003-02-28,1499.17,1524.75,1512.14,1474.47,1198125.0,12.33,0.82,1461.98,1545.908,1617.467,1478387.6,1402141.8,1566998.7
2003-01-29,1347.43,1508.59,1499.81,1311.68,2635666.0,143.54,10.58,1475.986,1561.469,1652.762,1397689.8,1456607.7,1668052.45
2002-12-31,1432.03,1439.85,1356.27,1348.71,1205812.0,-77.91,-5.43,1509.348,1571.921,1660.812,1086173.6,1466091.4,1617125.42
2002-11-29,1507.38,1573.1,1434.18,1353.14,1405488.0,-73.32,-4.86,1568.41,1588.777,1677.731,1212526.6,1430293.6,1639976.17
2002-10-31,1577.05,1577.05,1507.5,1488.68,946847.0,-74.67,-4.72,1628.19,1594.539,1692.057,1316336.4,1433914.2,1653769.59
2002-09-27,1666.34,1680.28,1582.17,1577.53,794636.0,-84.45,-5.07,1629.836,1608.295,1703.592,1325896.0,1459733.8,1697952.25
2002-08-30,1650.05,1696.28,1666.62,1624.05,1078085.0,15.04,0.91,1646.952,1624.877,1711.687,1515525.6,1504090.0,1758173.33
2002-07-31,1736.29,1741.92,1651.58,1647.27,1837577.0,-81.5,-4.7,1634.494,1627.132,1714.906,1846009.2,1587411.5,1806751.07
2002-06-28,1510.25,1747.23,1733.08,1455.31,1924537.0,217.35,14.34,1609.144,1638.461,1719.777,1648060.6,1578783.8,1804379.85
2002-05-31,1669.87,1670.92,1515.73,1506.54,994645.0,-152.02,-9.12,1560.888,1648.567,1718.668,1551492.0,1601220.1,1794366.75
2002-04-30,1598.03,1680.3,1667.75,1575.97,1742784.0,63.42,3.95,1586.754,1689.026,1737.117,1593571.6,1731855.6,1867068.73
2002-03-29,1521.53,1693.87,1604.33,1494.83,2730503.0,79.5,5.21,1602.802,1744.054,1744.054,1492654.4,1879497.2,1879497.2
2002-02-28,1494.58,1544.92,1524.83,1476.13,847834.0,33.03,2.21,1619.77,1759.579,1759.579,1328813.8,1784941.0,1784941.0
2002-01-31,1643.48,1643.5,1491.8,1339.2,1441694.0,-153.26,-9.32,1667.778,1788.923,1788.923,1509507.0,1902079.38,1902079.38
2001-12-31,1751.05,1776.02,1645.06,1593.03,1205043.0,-102.93,-5.89,1736.246,1831.369,1831.369,1650948.2,1967848.71,1967848.71
2001-11-30,1692.35,1747.99,1747.99,1550.46,1238198.0,58.82,3.48,1791.298,1862.42,1862.42,1870139.6,2094983.0,2094983.0
2001-10-31,1766.13,1773.8,1689.17,1514.86,1911300.0,-75.7,-4.29,1885.306,1885.306,1885.306,2266340.0,2266340.0,2266340.0
2001-09-28,1831.7,1888.9,1764.87,1750.76,1751300.0,-69.27,-3.78,1934.34,1934.34,1934.34,2355100.0,2355100.0,2355100.0
2001-08-31,1925.24,1990.7,1834.14,1795.57,2148900.0,-86.18,-4.49,1990.83,1990.83,1990.83,2556366.67,2556366.67,2556366.67
2001-07-31,2220.42,2223.21,1920.32,1909.3,2301000.0,-297.71,-13.42,2069.175,2069.175,2069.175,2760100.0,2760100.0,2760100.0
2001-06-29,2216.56,2245.44,2218.03,2157.12,3219200.0,0.0,0.0,2218.03,2218.03,2218.03,3219200.0,3219200.0,3219200.0
