date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2016-05-20,2816.78,2860.32,2825.48,2781.42,5988064.5,-1.63,-0.06,2892.68,2947.059,2941.324,7088430.7,8885094.65,9341110.07
2016-05-13,2896.16,2896.16,2827.11,2781.24,6876604.5,-86.14,-2.96,2943.208,2945.542,2981.446,8112000.2,9186820.1,9684439.9
2016-05-06,2940.39,3004.42,2913.25,2913.04,6857386.5,-25.07,-0.85,2974.778,2950.246,3019.038,8532312.3,9764712.95,9924055.98
2016-04-29,2949.97,2976.02,2938.32,2916.37,6224094.0,-20.92,-0.71,2994.034,2935.642,3045.105,9205469.8,10185696.3,10087039.2
2016-04-22,3058.46,3058.46,2959.24,2905.05,9496004.0,-118.88,-3.86,3002.256,2927.812,3074.438,10464323.0,10488017.7,10471298.4
2016-04-15,3006.91,3097.16,3078.12,3001.32,11105912.0,93.16,3.12,3001.438,2908.237,3098.292,10681758.6,10312844.75,10745939.15
2016-04-08,3000.94,3062.36,2984.96,2960.46,8978165.0,-24.57,-0.82,2947.876,2874.185,3125.91,10261640.0,10139644.05,10948673.95
2016-04-01,2988.01,3023.41,3009.53,2905.25,10223174.0,30.1,1.01,2925.714,2867.345,3155.705,10997113.6,10179798.85,11500428.0
2016-03-25,2978.46,3028.32,2979.43,2952.11,12518360.0,24.28,0.82,2877.25,2856.489,3184.73,11165922.8,10242694.15,11861943.9
2016-03-18,2830.08,2971.55,2955.15,2819.79,10583182.0,144.84,5.15,2853.368,2877.187,3204.886,10511712.4,10038055.25,11969289.9
2016-03-11,2886.64,2911.84,2810.31,2772.55,9005319.0,-63.84,-2.22,2815.036,2935.59,3227.75,9943930.9,9797125.5,12353457.6
2016-03-04,2754.81,2880.37,2874.15,2638.96,12655533.0,106.94,3.87,2800.494,3017.35,3256.802,10017648.1,10182059.7,12748326.65
2016-02-26,2888.6,2933.96,2767.21,2715.87,11067220.0,-92.81,-3.25,2808.976,3087.831,3272.252,9362484.1,10083399.0,12350113.75
2016-02-19,2684.96,2893.21,2860.02,2682.09,9247308.0,96.53,3.49,2835.728,3154.568,3286.531,9319465.5,9988382.1,12030049.08
2016-02-05,2730.98,2793.3,2763.49,2655.62,7744274.5,25.89,0.95,2901.006,3221.065,3298.147,9564398.1,10454579.1,12167762.58
2016-01-29,2934.08,2955.78,2737.6,2638.3,9373905.0,-178.96,-6.14,3056.144,3288.346,3314.868,9650320.1,11179033.55,12480613.05
2016-01-22,2847.54,3016.28,2916.56,2844.7,9379713.0,15.59,0.54,3234.206,3377.636,3338.0,10346471.3,11757703.85,12724433.4
2016-01-15,3131.85,3166.22,2900.97,2867.55,10852127.0,-285.44,-8.96,3366.686,3444.064,3350.181,10804313.9,12821057.15,12889464.75
2016-01-08,3536.59,3538.69,3186.41,3056.88,10471971.0,-352.77,-9.97,3473.408,3512.97,3366.749,10657298.7,13481193.65,13345429.4
2015-12-31,3635.77,3641.59,3539.18,3515.52,8173884.5,-88.73,-2.45,3541.124,3532.585,3382.816,11344760.1,13900524.55,13941622.05
2015-12-25,3568.58,3684.57,3627.91,3565.75,12854661.0,48.95,1.37,3520.548,3519.91,3404.123,12707747.0,14909789.7,14721416.63
2015-12-18,3403.51,3614.7,3578.96,3399.28,11668926.0,144.38,4.2,3521.066,3496.254,3409.938,13168936.4,15314593.6,14932746.18
2015-12-11,3529.81,3543.95,3434.58,3410.92,10117051.0,-90.41,-2.56,3521.442,3456.673,3414.176,14837800.4,14616828.5,15530592.08
2015-12-04,3433.86,3591.73,3524.99,3327.81,13909278.0,88.69,2.58,3552.532,3418.493,3445.993,16305088.6,14071716.05,16402308.43
2015-11-27,3630.87,3668.38,3436.3,3412.43,14988819.0,-194.2,-5.35,3524.046,3375.229,3467.611,16456289.0,13880946.05,17151510.33
2015-11-20,3522.46,3678.27,3630.5,3519.42,15160608.0,49.66,1.39,3519.272,3341.391,3489.686,17111832.4,13782192.55,18128866.18
2015-11-13,3588.5,3673.76,3580.84,3564.81,20013246.0,-9.19,-0.26,3471.442,3298.364,3492.507,17460250.8,13691162.95,18928791.38
2015-11-06,3337.58,3596.38,3590.03,3302.18,17453492.0,207.47,6.13,3391.904,3256.297,3523.109,14395856.6,12957872.35,19005401.68
2015-10-30,3448.65,3457.52,3382.56,3332.62,14665280.0,-29.87,-0.88,3284.454,3220.529,3567.525,11838343.5,13209665.15,19475645.68
2015-10-23,3401.63,3447.26,3412.43,3265.44,18266536.0,21.08,0.62,3226.412,3233.047,3656.715,11305603.1,13982719.55,20428139.88
2015-10-16,3193.54,3393.02,3391.35,3188.41,16902700.0,208.2,6.54,3163.51,3288.337,3737.248,10452552.7,14533043.55,21152705.18
2015-10-09,3156.07,3192.72,3183.15,3133.13,4691275.0,130.37,4.27,3125.286,3323.622,3798.268,9922075.1,14550898.75,22446599.78
2015-09-30,3085.57,3103.07,3052.78,3021.16,4665926.5,-39.57,-1.28,3120.69,3371.68,3871.99,11519888.1,16444355.65,24125555.63
2015-09-25,3072.09,3213.48,3092.35,3060.86,12001578.0,-5.57,-0.18,3156.604,3473.493,3934.785,14580986.8,18732900.8,25756258.9
2015-09-18,3221.17,3229.48,3097.92,2983.54,14001284.0,-102.31,-3.2,3239.682,3559.993,3990.464,16659836.0,20422074.6,26987347.8
2015-09-11,3149.38,3256.74,3200.23,3011.12,14250312.0,40.06,1.27,3413.164,3637.981,4057.65,18613534.4,22475539.8,28304002.6
2015-09-02,3203.56,3207.86,3160.17,3019.09,12680340.0,-72.18,-2.23,3521.958,3686.65,4117.323,19179722.4,24166419.8,30345821.8
2015-08-28,3373.48,3388.36,3232.35,2850.71,19971420.0,-275.39,-7.85,3622.67,3789.92,4173.68,21368823.2,25052931.0,32146895.6
2015-08-21,3947.84,4006.34,3507.74,3490.54,22395824.0,-457.59,-11.54,3790.382,3914.521,4213.778,22884814.8,25741626.2,32955247.0
2015-08-14,3786.03,4000.68,3965.33,3775.85,23769776.0,221.13,5.91,3880.304,4080.382,4231.587,24184313.2,26873560.2,33827890.0
2015-08-07,3614.99,3782.35,3744.2,3549.5,17081252.0,80.47,2.2,3862.798,4186.159,4217.875,26337545.2,27772366.8,34722980.6
2015-07-31,3985.57,4051.16,3663.73,3537.36,23625844.0,-407.18,-10.0,3851.342,4272.913,4211.531,29153117.2,30342300.8,35846389.4
2015-07-24,3948.42,4184.45,4070.91,3912.8,27551378.0,113.56,2.87,3957.17,4372.3,4196.99,28737038.8,31806755.6,35893691.3
2015-07-17,3918.99,4035.43,3957.35,3688.44,28893316.0,79.55,2.05,4038.66,4396.078,4155.504,28598437.6,32779617.0,35791980.6
2015-07-10,3975.21,3975.21,3877.8,3373.54,34535936.0,190.88,5.18,4280.46,4420.934,4123.152,29562807.2,33552621.0,34998993.45
2015-07-03,4289.77,4317.05,3686.92,3629.56,31159112.0,-505.95,-12.07,4509.519,4477.32,4091.607,29207188.4,34132465.4,33622584.65
2015-06-26,4471.61,4720.7,4192.87,4139.53,21545452.0,-285.49,-6.38,4694.484,4547.996,4067.452,31531484.4,36525223.8,32869310.1
2015-06-19,5174.418,5176.795,4478.36,4476.5,26858372.0,-687.99,-13.32,4787.429,4557.439,4011.604,34876472.4,39240860.2,32809834.1
2015-06-12,5045.694,5178.191,5166.35,4997.481,33715164.0,143.254,2.85,4753.495,4513.034,3948.204,36960796.4,40168867.8,32656663.2
2015-06-05,4633.098,5051.626,5023.096,4615.231,32757842.0,411.352,8.92,4561.409,4382.792,3857.475,37542434.8,40782219.8,32460091.2
2015-05-29,4660.075,4986.503,4611.744,4431.563,42780592.0,-45.852,-0.98,4445.121,4249.592,3775.145,39057742.4,41673594.4,31926661.0
2015-05-22,4277.895,4658.273,4657.596,4260.509,38270392.0,348.905,8.1,4401.509,4150.149,3708.828,41518963.2,41350478.0,31521708.6
2015-05-15,4231.271,4415.629,4308.691,4187.82,37279992.0,102.774,2.44,4327.449,4021.681,3637.683,43605248.0,39980627.0,30463969.3
2015-05-08,4441.343,4488.865,4205.917,4099.042,36623356.0,-235.738,-5.31,4272.573,3914.931,3580.128,43376939.2,38804344.2,30478931.3
2015-04-30,4441.929,4572.391,4441.655,4398.639,40334380.0,47.969,1.09,4204.175,3825.369,3525.262,44022004.8,36445365.9,30507299.1
2015-04-24,4301.352,4444.41,4393.686,4188.569,55086696.0,106.39,2.48,4054.063,3705.894,3450.088,44289446.4,33112703.9,30670844.9
2015-04-17,4072.723,4317.223,4287.296,4031.244,48701816.0,252.986,6.27,3898.79,3586.908,3377.286,41181992.8,29213396.4,30013203.3
2015-04-10,3899.42,4040.348,4034.31,3891.728,36138448.0,170.381,4.41,3715.913,3465.769,3297.063,36356006.0,26378808.0,29021720.5
2015-04-03,3710.612,3864.405,3863.929,3710.612,39848684.0,172.833,4.68,3557.288,3383.375,3219.687,34231749.2,25144458.6,27975194.55
2015-03-27,3640.104,3715.873,3691.096,3600.698,41671588.0,73.778,2.04,3446.563,3332.158,3150.432,28868727.0,24137962.6,27174426.75
2015-03-20,3391.158,3632.338,3617.318,3377.087,39549428.0,244.407,7.25,3357.725,3300.698,3086.786,21935961.4,22179727.6,26190914.65
2015-03-13,3224.314,3391.255,3372.911,3198.37,24571882.0,131.724,4.06,3275.027,3267.508,3026.929,17244800.0,21692939.2,25153062.95
2015-03-06,3332.721,3336.76,3241.187,3221.666,25517164.0,-69.116,-2.09,3215.626,3253.684,2973.397,16401610.0,20947311.6,24525540.2
2015-02-27,3256.479,3324.546,3310.303,3202.188,13033573.0,63.397,1.95,3209.461,3245.326,2928.397,16057168.0,22153518.4,24099178.7
2015-02-17,3206.137,3255.725,3246.906,3195.884,7007760.0,43.079,1.34,3217.753,3225.155,2881.609,19407198.2,24569232.3,23975023.0
2015-02-13,3063.51,3237.159,3203.827,3049.111,16093621.0,127.92,4.16,3243.671,3194.282,2837.457,22423493.8,28228985.9,23935734.45
2015-02-06,3148.136,3251.212,3075.907,3052.939,20355932.0,-134.456,-4.19,3259.988,3167.664,2794.651,26141078.4,30813010.2,23873197.5
2015-01-30,3347.257,3390.216,3210.363,3210.308,23794954.0,-141.401,-4.22,3291.742,3128.357,2757.329,25493013.2,31664633.0,23710739.9
2015-01-23,3189.727,3406.786,3351.764,3095.066,29783724.0,-24.731,-0.73,3281.19,3055.999,2713.408,28249868.8,30805930.5,23148583.3
2015-01-16,3258.213,3400.318,3376.495,3191.582,22089238.0,91.083,2.77,3232.557,2968.705,2662.141,29731266.4,30210890.9,22393024.7
2015-01-09,3258.627,3404.834,3285.412,3253.883,34681544.0,50.735,1.57,3144.892,2872.873,2604.177,34034478.0,30202101.7,21812055.45
2014-12-31,3212.559,3239.357,3234.677,3126.944,17115606.0,77.074,2.44,3075.339,2786.35,2551.947,35484942.0,28613186.7,20726417.4
2014-12-26,3129.267,3189.867,3157.603,2934.911,37579232.0,49.007,1.58,2964.971,2693.11,2501.549,37836252.8,28103768.8,20493618.9
2014-12-19,2921.446,3117.527,3108.596,2890.904,37190712.0,170.423,5.8,2830.808,2611.468,2453.391,33361992.2,26044839.0,19269043.9
2014-12-12,2907.815,3091.324,2938.173,2807.678,43605296.0,0.526,0.02,2704.854,2538.062,2407.226,30690515.4,23380813.7,18176917.05
2014-12-05,2691.725,2978.029,2937.647,2665.686,41933864.0,254.812,9.5,2600.854,2480.632,2366.648,26369725.4,19642483.0,16510750.2
2014-11-28,2505.532,2683.18,2682.835,2495.521,28872160.0,196.044,7.88,2497.36,2421.639,2322.719,21741431.4,16933384.8,14873357.4
2014-11-21,2506.864,2508.767,2486.791,2437.476,15207929.0,7.967,0.32,2421.249,2386.301,2290.925,18371284.8,15756846.8,13821052.68
2014-11-14,2436.628,2508.623,2478.824,2428.185,23833328.0,60.653,2.51,2392.127,2370.817,2269.554,18727685.8,15491236.1,13479035.98
2014-11-07,2425.225,2454.423,2418.171,2401.75,22001346.0,-2.007,-0.08,2371.271,2355.577,2247.439,16071112.0,14575158.5,12582189.05
2014-10-31,2293.573,2423.596,2420.178,2279.836,18792394.0,117.898,5.12,2360.41,2335.48,2227.864,12915240.6,13422009.2,11806972.5
2014-10-24,2346.052,2361.653,2302.28,2296.657,12021427.0,-38.904,-1.66,2345.918,2317.544,2210.391,12125338.2,12839648.1,11170627.35
2014-10-17,2366.426,2389.675,2341.184,2312.826,16989934.0,-33.356,-1.41,2351.353,2309.989,2196.775,13142408.8,12883469.0,10779957.83
2014-10-10,2368.576,2391.348,2374.54,2354.29,10550459.0,10.67,0.45,2349.506,2295.313,2181.676,12254786.4,12493248.8,10216931.15
2014-09-30,2353.708,2365.491,2363.87,2346.579,6221989.0,16.152,0.69,2339.884,2276.39,2164.677,13079205.0,12973020.4,9941574.75
2014-09-26,2323.554,2365.154,2347.718,2284.378,14842882.0,18.267,0.78,2310.55,2252.664,2147.809,13928777.8,13379017.4,9967076.75
2014-09-19,2330.187,2347.935,2329.451,2282.795,17106780.0,-2.499,-0.11,2289.169,2223.799,2131.034,13553958.0,12813330.0,9514578.15
2014-09-12,2328.426,2343.595,2331.95,2302.775,12551822.0,5.518,0.24,2268.626,2195.55,2115.879,12624529.2,11885258.55,8846939.26
2014-09-05,2220.129,2327.557,2326.432,2217.685,14672552.0,109.232,4.93,2241.121,2168.292,2101.108,12731711.2,11466835.85,8559912.94
2014-08-29,2241.1,2241.553,2217.2,2193.263,10469853.0,-23.612,-1.05,2212.895,2139.3,2089.673,12866835.8,10589219.6,8199436.04
2014-08-22,2229.804,2248.939,2240.812,2211.63,12968783.0,14.078,0.63,2194.778,2120.248,2085.34,12829257.0,10191935.8,8068868.56
2014-08-15,2199.433,2230.991,2226.734,2198.314,12459636.0,32.309,1.47,2158.429,2103.238,2076.241,12072702.0,9501606.6,7789325.64
2014-08-08,2190.036,2226.838,2194.425,2180.597,13087732.0,9.122,0.42,2122.474,2083.56,2066.99,11145987.9,8676446.65,7656860.69
2014-08-01,2135.249,2218.789,2185.303,2135.249,15348175.0,58.689,2.76,2095.464,2068.039,2059.65,10201960.5,7940613.5,7404270.89
2014-07-25,2057.767,2127.217,2126.614,2049.175,10281959.0,67.547,3.28,2065.705,2052.965,2050.602,8311603.4,6910129.1,7025878.01
2014-07-18,2047.744,2075.493,2059.067,2044.901,9186008.0,12.106,0.59,2045.717,2042.954,2047.167,7554614.6,6555136.1,6952575.21
2014-07-11,2058.128,2064.433,2046.961,2033.004,7826065.5,-12.414,-0.6,2048.047,2038.269,2047.028,6930511.2,6215826.3,6963843.11
2014-07-04,2038.613,2066.641,2059.375,2038.527,8367595.0,22.865,1.12,2044.646,2036.208,2050.365,6206905.4,5808619.98,7122816.34
2014-06-27,2026.226,2043.982,2036.51,2018.36,5896389.5,9.836,0.48,2040.613,2033.923,2053.189,5679266.5,5652990.03,7208900.89
2014-06-20,2070.699,2087.322,2026.674,2010.53,6497015.0,-44.041,-2.13,2040.225,2040.047,2053.588,5508654.8,5809652.48,6970208.91
2014-06-13,2024.942,2073.596,2070.715,2023.198,6065491.0,40.759,2.01,2040.191,2050.433,2053.908,5555657.6,5945801.33,6876268.36
2014-06-06,2039.196,2049.576,2029.956,2012.913,4208036.5,-9.256,-0.45,2028.49,2049.245,2053.092,5501141.4,6077044.68,6877312.96
2014-05-30,2042.028,2057.077,2039.212,2029.336,5729400.5,4.643,0.23,2027.771,2050.421,2051.842,5410334.55,6637274.73,6930655.96
2014-05-23,2023.014,2041.96,2034.569,1991.055,5043331.0,8.065,0.4,2027.232,2051.261,2050.546,5626713.55,6867928.28,6935251.58
2014-05-16,2022.932,2061.06,2026.504,2012.694,6732029.0,14.293,0.71,2039.868,2048.238,2053.88,6110650.15,7141626.93,6958485.73
2014-05-09,2022.178,2038.705,2012.211,2001.3,5792910.0,-14.147,-0.7,2060.676,2051.379,2056.795,6335945.05,7350014.33,6932625.71
2014-04-30,2033.337,2035.99,2026.358,1997.64,3754002.25,-10.161,-0.5,2070.0,2055.788,2065.988,6652947.95,7711859.93,6994155.66
2014-04-25,2085.98,2103.078,2036.519,2035.566,6811295.5,-61.229,-2.92,2073.07,2064.521,2076.525,7864214.9,8437012.7,7345360.69
2014-04-18,2127.409,2134.434,2097.748,2081.185,7463014.0,-32.794,-1.54,2075.29,2072.454,2085.725,8109143.0,8764811.75,7448320.22
2014-04-11,2054.53,2146.67,2130.542,2052.9,7858503.5,71.711,3.48,2056.609,2067.129,2090.656,8172603.7,8130765.34,7585643.02
2014-04-04,2043.045,2066.007,2058.831,2024.185,7377924.5,17.119,0.84,2042.082,2057.383,2090.92,8364083.6,7806735.39,7542269.14
2014-03-28,2050.827,2079.551,2041.712,2035.243,9810337.0,-5.907,-0.29,2041.576,2056.939,2093.285,8770771.9,7677581.24,7505093.54
2014-03-21,2009.882,2052.472,2047.619,1986.071,8035936.0,43.28,2.16,2055.972,2053.263,2098.678,9009810.5,7224037.19,7448706.54
2014-03-14,2042.352,2042.634,2004.339,1974.382,7780317.5,-53.569,-2.6,2069.618,2049.831,2102.945,9420480.5,7002574.89,7560432.29
2014-03-07,2052.075,2079.49,2057.908,2030.946,8815903.0,1.606,0.08,2077.65,2059.522,2112.417,8088926.98,6775344.54,7730604.02
2014-02-28,2099.717,2099.717,2056.302,2014.381,9411366.0,-57.391,-2.71,2072.685,2062.211,2120.928,7249387.18,6515237.09,7731861.07
2014-02-21,2124.88,2177.978,2113.693,2098.328,11005530.0,-2.155,-0.1,2072.303,2076.188,2126.847,6584390.58,6276451.39,7334268.74
2014-02-14,2049.984,2122.826,2115.848,2049.984,10089286.0,71.351,3.49,2050.554,2088.53,2129.163,5438263.88,6253708.69,7328534.89
2014-02-07,2022.323,2044.73,2044.497,2014.698,1122549.88,11.414,0.56,2030.044,2098.995,2132.963,4584669.28,6131828.69,7160252.31
2014-01-30,2044.272,2051.583,2033.083,2026.987,4618204.0,-21.309,-1.04,2041.395,2114.183,2142.549,5461762.1,7040520.7,7979699.52
2014-01-24,2001.894,2060.986,2054.392,1984.824,6086383.0,49.443,2.47,2051.737,2124.458,2147.895,5781087.0,7277802.9,8302431.37
2014-01-17,2014.978,2034.707,2004.949,2000.404,5274896.5,-8.349,-0.41,2080.073,2129.631,2150.094,5968512.2,7332605.85,8554220.02
2014-01-10,2078.684,2078.684,2013.298,2008.007,5821313.0,-69.838,-3.35,2126.505,2144.092,2152.72,7069153.5,7673375.9,8668439.79
2013-12-27,2089.539,2111.805,2101.251,2068.543,5508014.0,16.457,0.79,2167.946,2156.058,2155.478,7678988.1,8118289.7,8858768.24
2013-12-20,2197.234,2201.696,2084.794,2082.855,6214828.5,-111.281,-5.07,2186.972,2165.311,2153.027,8619279.3,8685863.5,8947659.94
2013-12-13,2241.793,2250.504,2196.075,2183.842,7023509.0,-41.033,-1.83,2197.178,2179.646,2150.258,8774518.8,8948485.05,8975356.34
2013-12-06,2203.122,2260.871,2237.108,2172.633,10778103.0,16.604,0.75,2179.189,2177.505,2140.997,8696699.5,8392086.09,8796799.28
2013-11-29,2186.058,2234.387,2220.504,2176.177,8870486.0,24.126,1.1,2161.68,2169.797,2128.774,8277598.3,8403361.09,8445890.23
2013-11-22,2147.373,2211.066,2196.378,2143.768,10209470.0,60.551,2.83,2144.17,2166.932,2119.723,8557591.3,8188675.94,8262175.01
2013-11-15,2103.299,2153.213,2135.827,2078.988,6991026.0,29.7,1.41,2143.65,2170.916,2110.264,8752447.7,8918878.34,7976537.86
2013-11-08,2156.087,2166.171,2106.127,2103.51,6634412.5,-43.435,-2.02,2162.114,2171.332,2102.433,9122451.3,9327059.84,7882980.38
2013-11-01,2135.879,2163.657,2149.562,2093.197,8682597.0,16.607,0.78,2175.822,2170.558,2100.781,8087472.68,9775834.19,7740397.87
2013-10-25,2198.114,2230.285,2132.955,2122.678,10270451.0,-60.825,-2.77,2177.915,2161.347,2101.405,8529123.88,9663503.69,7392382.31
2013-10-18,2232.218,2242.984,2193.78,2183.246,11183752.0,-34.366,-1.54,2189.694,2154.897,2105.302,7819760.58,9599246.79,7102249.11
2013-10-11,2171.904,2228.871,2228.146,2161.489,8841044.0,53.481,2.46,2198.181,2140.743,2110.643,9085308.98,9209456.39,6835703.68
2013-09-30,2167.734,2176.303,2174.665,2165.162,1459519.38,14.638,0.68,2180.551,2120.87,2113.662,9531668.38,9002227.64,6702223.88
2013-09-27,2199.361,2223.068,2160.027,2149.594,10890853.0,-31.824,-1.45,2165.294,2104.488,2119.073,11464195.7,9201512.48,6868042.66
2013-09-18,2244.463,2248.471,2191.851,2172.043,6723634.5,-44.366,-1.98,2144.78,2087.75,2123.413,10797883.5,8488419.38,6552479.76
2013-09-13,2151.347,2270.268,2236.217,2151.347,17511494.0,96.224,4.5,2120.1,2072.514,2124.095,11378733.0,8335674.08,6294758.74
2013-09-06,2104.09,2143.244,2139.993,2078.455,11072841.0,41.611,1.98,2083.304,2049.612,2121.18,9333603.8,7034197.38,5647560.76
2013-08-30,2061.417,2114.393,2098.382,2056.133,11122156.0,40.924,1.99,2061.189,2033.533,2126.412,8472786.9,6438900.93,5294526.79
2013-08-23,2055.128,2098.98,2057.458,2029.365,7559292.0,-10.994,-0.53,2043.683,2031.005,2131.832,6938829.25,5704961.55,4933545.31
2013-08-16,2058.416,2198.848,2068.452,2055.715,9627882.0,16.217,0.79,2030.721,2041.463,2140.224,6178955.25,5121260.93,4680041.4
2013-08-09,2031.724,2069.561,2052.235,2025.226,7285848.0,22.817,1.12,2024.927,2055.708,2148.633,5292615.15,4605251.43,4454165.25
2013-08-02,1997.838,2047.084,2029.418,1965.361,6768756.5,18.568,0.92,2015.92,2080.544,2162.435,4734790.95,4461950.97,4356030.03
2013-07-26,1977.733,2048.706,2010.85,1970.639,3452367.75,18.202,0.91,2005.878,2106.455,2174.884,4405014.95,4402220.13,4262352.72
2013-07-19,2046.119,2076.665,1992.648,1990.253,3759922.0,-46.838,-2.3,2018.327,2133.657,2190.272,4471093.85,4534572.85,4426119.74
2013-07-12,1983.215,2092.868,2039.486,1946.366,5196181.5,32.287,1.61,2052.205,2159.075,2208.615,4063566.6,4616540.15,4513670.71
2013-07-05,1965.987,2022.136,2007.199,1957.571,4496727.0,27.993,1.41,2086.488,2175.677,2222.349,3917887.7,4253843.4,4549346.74
2013-06-28,2068.862,2068.862,1979.206,1849.653,5119876.5,-93.889,-4.53,2145.167,2192.748,2243.609,4189111.0,4260924.15,4656492.84
2013-06-21,2165.994,2169.356,2073.095,2042.879,3782762.25,-88.946,-4.11,2207.032,2219.292,2265.6,4399425.3,4150152.65,4750820.36
2013-06-14,2190.101,2190.101,2162.041,2126.216,1722285.75,-48.857,-2.21,2248.987,2232.66,2276.51,4598051.85,4162129.08,4889664.35
2013-06-07,2300.209,2313.425,2210.898,2205.066,4467787.0,-89.697,-3.9,2265.945,2238.985,2284.262,5169513.7,4238821.88,5157773.51
2013-05-31,2286.661,2334.335,2300.595,2281.468,5852843.5,12.062,0.53,2264.865,2241.558,2285.866,4589799.1,4303079.08,5238494.46
2013-05-24,2286.328,2314.183,2288.533,2270.25,6171448.0,5.663,0.25,2240.329,2244.326,2282.499,4332737.3,4250109.08,5240154.51
2013-05-17,2247.678,2288.091,2282.87,2205.873,4775895.0,36.039,1.6,2231.551,2243.313,2275.738,3900880.0,4122485.33,5215327.26
2013-05-10,2212.495,2255.208,2246.831,2212.495,4579595.0,41.334,1.87,2216.333,2246.887,2269.126,3726206.3,4317666.63,5236762.19
2013-05-03,2170.783,2222.811,2205.497,2161.14,1569214.0,27.585,1.27,2212.025,2258.154,2259.874,3308130.05,4410801.28,5228092.96
2013-04-26,2236.402,2245.119,2177.912,2173.864,4567534.5,-66.731,-2.97,2218.25,2269.021,2248.605,4016359.05,4844850.08,5278805.3
2013-04-19,2199.914,2250.11,2244.643,2165.784,4012161.5,37.863,1.72,2248.323,2294.47,2241.078,4167480.85,5052061.53,5169588.08
2013-04-12,2196.238,2242.479,2206.78,2180.673,3902526.5,-18.515,-0.83,2255.075,2311.908,2229.582,4344090.65,5351488.08,5101986.84
2013-04-03,2229.46,2253.421,2225.295,2217.252,2489213.75,-11.326,-0.51,2277.441,2320.36,2222.697,4909126.95,5617199.63,5068400.89
2013-03-29,2334.735,2344.894,2236.621,2228.813,5110359.0,-91.657,-3.94,2304.283,2329.538,2217.284,5513472.5,6076725.15,5110527.81
2013-03-22,2267.287,2331.995,2328.278,2232.023,5323143.5,49.877,2.19,2319.792,2330.175,2208.764,5673341.1,6173909.85,5039853.46
